cbsa,metro_name,yr,qtr,index_nsa,index_sa
21340,"El Paso, TX",2004,4,144.64,144.93
21340,"El Paso, TX",2005,1,150.20,149.37
21340,"El Paso, TX",2005,2,153.66,153.47
21340,"El Paso, TX",2005,3,160.04,159.51
21340,"El Paso, TX",2005,4,164.44,165.03
21340,"El Paso, TX",2006,1,173.99,173.05
21340,"El Paso, TX",2006,2,179.28,178.78
21340,"El Paso, TX",2006,3,183.58,182.96
21340,"El Paso, TX",2006,4,188.00,188.78
21340,"El Paso, TX",2007,1,193.59,192.89
21340,"El Paso, TX",2007,2,197.79,196.80
21340,"El Paso, TX",2007,3,195.79,195.15
21340,"El Paso, TX",2007,4,193.85,194.52
21340,"El Paso, TX",2008,1,194.88,194.74
21340,"El Paso, TX",2008,2,188.28,186.94
21340,"El Paso, TX",2008,3,188.95,188.53
21340,"El Paso, TX",2008,4,182.35,182.45
21340,"El Paso, TX",2009,1,176.64,177.07
21340,"El Paso, TX",2009,2,182.54,181.33
21340,"El Paso, TX",2009,3,174.18,173.60
21340,"El Paso, TX",2009,4,175.69,175.18
21340,"El Paso, TX",2010,1,175.58,176.78
21340,"El Paso, TX",2010,2,182.81,181.71
21340,"El Paso, TX",2010,3,178.09,177.21
21340,"El Paso, TX",2010,4,174.57,173.54
21340,"El Paso, TX",2011,1,182.07,183.94
21340,"El Paso, TX",2011,2,171.98,171.26
21340,"El Paso, TX",2011,3,173.94,172.50
21340,"El Paso, TX",2011,4,178.65,177.59
21340,"El Paso, TX",2012,1,170.67,172.50
21340,"El Paso, TX",2012,2,172.58,172.25
21340,"El Paso, TX",2012,3,178.47,176.59
21340,"El Paso, TX",2012,4,178.46,177.48
21340,"El Paso, TX",2013,1,170.81,172.49
21340,"El Paso, TX",2013,2,180.08,180.16
21340,"El Paso, TX",2013,3,182.83,180.49
21340,"El Paso, TX",2013,4,178.28,177.64
21340,"El Paso, TX",2014,1,177.75,179.21
21340,"El Paso, TX",2014,2,176.24,176.31
21340,"El Paso, TX",2014,3,180.85,178.64
21340,"El Paso, TX",2014,4,175.46,175.15
21340,"El Paso, TX",2015,1,180.98,182.00
21340,"El Paso, TX",2015,2,177.57,177.57
21340,"El Paso, TX",2015,3,179.48,177.42
21340,"El Paso, TX",2015,4,184.43,184.77
21340,"El Paso, TX",2016,1,176.76,176.91
21340,"El Paso, TX",2016,2,185.24,185.18
21340,"El Paso, TX",2016,3,186.96,185.36
21340,"El Paso, TX",2016,4,186.06,186.53
21340,"El Paso, TX",2017,1,188.55,188.11
21340,"El Paso, TX",2017,2,190.82,190.82
21340,"El Paso, TX",2017,3,192.71,191.40
21340,"El Paso, TX",2017,4,193.39,194.05
21340,"El Paso, TX",2018,1,195.98,194.95
21340,"El Paso, TX",2018,2,193.42,193.55
21340,"El Paso, TX",2018,3,200.85,199.82
21340,"El Paso, TX",2018,4,194.22,194.74
21340,"El Paso, TX",2019,1,204.93,203.62
21340,"El Paso, TX",2019,2,206.25,206.65
21340,"El Paso, TX",2019,3,204.87,203.61
21340,"El Paso, TX",2019,4,208.26,209.06
21340,"El Paso, TX",2020,1,212.52,211.03
21340,"El Paso, TX",2020,2,214.26,214.73
21340,"El Paso, TX",2020,3,224.49,223.05
21340,"El Paso, TX",2020,4,230.26,230.95
21340,"El Paso, TX",2021,1,245.51,244.29
21340,"El Paso, TX",2021,2,243.70,244.11
21340,"El Paso, TX",2021,3,259.41,257.29
21340,"El Paso, TX",2021,4,273.37,274.39
21340,"El Paso, TX",2022,1,279.22,278.34
21340,"El Paso, TX",2022,2,297.46,297.67
21340,"El Paso, TX",2022,3,305.20,302.30
21340,"El Paso, TX",2022,4,299.02,300.14
21340,"El Paso, TX",2023,1,301.39,301.20
21340,"El Paso, TX",2023,2,326.44,326.36
21340,"El Paso, TX",2023,3,321.64,317.90
21340,"El Paso, TX",2023,4,321.45,323.09
21340,"El Paso, TX",2024,1,331.01,331.27
21340,"El Paso, TX",2024,2,333.93,333.40
21340,"El Paso, TX",2024,3,349.97,345.67
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1991,1,100.00,100.00
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1991,2,99.74,99.44
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1991,3,98.56,98.68
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1991,4,100.15,99.86
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1992,1,100.44,100.43
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1992,2,101.27,100.99
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1992,3,101.19,101.25
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1992,4,102.02,101.78
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1993,1,101.92,101.91
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1993,2,103.08,102.81
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1993,3,103.65,103.59
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1993,4,105.03,104.88
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1994,1,105.79,105.80
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1994,2,106.88,106.58
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1994,3,108.57,108.43
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1994,4,108.23,108.15
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1995,1,109.37,109.40
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1995,2,109.56,109.23
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1995,3,111.57,111.37
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1995,4,110.62,110.59
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1996,1,111.16,111.22
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1996,2,112.08,111.69
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1996,3,111.60,111.42
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1996,4,111.20,111.16
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1997,1,110.91,110.98
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1997,2,112.51,112.10
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1997,3,112.35,112.23
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1997,4,113.46,113.33
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1998,1,114.40,114.51
22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL  (MSAD)",1998,2,115.49,115.05
