DATE,UNRATE,CPI,RGDPPC,MORTGAGE30US,BAA,M2S,T10Y3M,NASDAQ
4/1/2015,5.4333333333333333,236.9600000000000000,58376,3.8192307692307692,4.8309375000000000,11969.1333333333333333,2.1460937500000000,5030.1671428571428571
7/1/2015,5.1000000000000000,237.8550000000000000,58486,3.9546153846153846,5.2429687500000000,12114.0666666666666667,2.1804687500000000,4924.3281250000000000
10/1/2015,5.0333333333333333,237.8370000000000000,58470,3.8978571428571429,5.4174193548387097,12291.2333333333333333,2.0650000000000000,4998.1381250000000000
1/1/2016,4.9000000000000000,237.6893333333333333,58704,3.7384615384615385,5.2986885245901639,12556.2000000000000000,1.6237704918032787,4614.2006557377049180
4/1/2016,4.9333333333333333,239.5903333333333333,58787,3.5892307692307692,4.6601562500000000,12773.5666666666666667,1.4907812500000000,4845.7121875000000000
7/1/2016,4.9000000000000000,240.6073333333333333,59084,3.4461538461538462,4.2568750000000000,12979.6666666666666667,1.2660937500000000,5168.8890625000000000
10/1/2016,4.7666666666666667,242.1346666666666667,59296,3.8423076923076923,4.6403278688524590,13170.1666666666666667,1.7054098360655738,5309.8903174603174603
1/1/2017,4.5666666666666667,243.8386666666666667,59494,4.1730769230769231,4.6624193548387097,13352.566666666667,1.8404838709677419,5736.3222580645161290
4/1/2017,4.3666666666666667,244.1200000000000000,59736,3.9800000000000000,4.4928571428571429,13528.266666666667,1.3528571428571429,6095.4417460317460317
7/1/2017,4.3333333333333333,245.2870000000000000,60099,3.8838461538461538,4.3331746031746032,13683.566666666667,1.1874603174603175,6343.1301587301587302
10/1/2017,4.1666666666666667,247.2383333333333333,60674,3.9223076923076923,4.2704838709677419,13821.166666666667,1.1448387096774194,6758.3811111111111111
1/1/2018,4.0333333333333333,249.3216666666666667,61093,4.2823076923076923,4.4670491803278689,13914.300000000000,1.1763934426229508,7253.8485245901639344
4/1/2018,3.9333333333333333,250.6790000000000000,61336,4.5446153846153846,4.7771875000000000,14054.166666666667,1.0459375000000000,7355.9388593750000000
7/1/2018,3.7666666666666667,251.6863333333333333,61622,4.5669230769230769,4.8100000000000000,14200.400000000000,0.84920634920634920635,7874.5765873015873016
10/1/2018,3.8333333333333333,252.7110000000000000,61619,4.7846153846153846,5.1377419354838710,14292.233333333333,0.68442622950819672131,7215.1139682539682540
1/1/2019,3.8666666666666667,253.3856666666666667,61939,4.3738461538461538,4.9683606557377049,14472.366666666667,0.21442622950819672131,7343.6219672131147541
4/1/2019,3.6333333333333333,255.2473333333333333,62385,4.0107692307692308,4.6000000000000000,14663.933333333333,-0.015873016,7876.6662968750000000
7/1/2019,3.6000000000000000,256.0893333333333333,63022,3.6584615384615385,4.0257812500000000,14950.833333333333,-0.228125,8067.4640625000000000
10/1/2019,3.6000000000000000,257.8880000000000000,63360,3.7000000000000000,3.9141935483870968,15260.733333333333,0.18435483870967741935,8445.7089062500000000
1/1/2020,3.8333333333333333,258.7673333333333333,62416,3.5215384615384615,3.9058064516129032,15611.900000000000,0.26096774193548387097,8771.7291935483870968
4/1/2020,13.0000000000000000,256.3260000000000000,57449,3.2392307692307692,3.9026984126984127,17676.300000000000,0.54539682539682539683,9091.0000000000000000
7/1/2020,8.8000000000000000,259.2416666666666667,61915,2.9523076923076923,3.3171875000000000,18433.466666666667,0.53718750000000000000,10926.833593750000
10/1/2020,6.7333333333333333,261.0496666666666667,62554,2.7607142857142857,3.2977419354838710,18946.966666666667,0.77161290322580645161,11954.446562500000
1/1/2021,6.2333333333333333,263.6703333333333333,63428,2.8758333333333333,3.4870491803278689,19571.666666666667,1.2847540983606557,13351.456393442623
