DATE,NGDPRSAXDCCAQ,DEXCAUS,CPALTT01CAM659N,MAM2A2CAM189S,IRLTLT01CAM156N
1915-01-01,.,.,1.6666670000000000,.,.
1915-04-01,.,.,2.2410549999999999,.,.
1915-07-01,.,.,2.2410549999999999,.,.
1915-10-01,.,.,2.1857920000000000,.,.
1916-01-01,.,.,6.0109290000000007,.,.
1916-04-01,.,.,7.1038250000000007,.,.
1916-07-01,.,.,9.2896173333333333,.,.
1916-10-01,.,.,13.3662900000000000,.,.
1917-01-01,.,.,15.4647433333333333,.,.
1917-04-01,.,.,19.8912200000000007,.,.
1917-07-01,.,.,20.0237666666666680,.,.
1917-10-01,.,.,16.5371066666666660,.,.
1918-01-01,.,.,13.8454266666666673,.,.
1918-04-01,.,.,11.0948266666666667,.,.
1918-07-01,.,.,13.7500000000000000,.,.
1918-10-01,.,.,13.7672633333333330,.,.
1919-01-01,.,.,10.9952650000000000,.,.
1919-04-01,.,.,10.3412816666666663,.,.
1919-07-01,.,.,9.1678880000000000,.,.
1919-10-01,.,.,7.8281093333333335,.,.
1920-01-01,.,.,15.2071700000000000,.,.
1920-04-01,.,.,20.4832933333333333,.,.
1920-07-01,.,.,17.4693866666666673,.,.
1920-10-01,.,.,12.2283706666666667,.,.
1921-01-01,.,.,-0.82547166666666676667,.,.
1921-04-01,.,.,-13.7747410000000000,.,.
1921-07-01,.,.,-16.8476000000000007,.,.
1921-10-01,.,.,-16.1792533333333340,.,.
1922-01-01,.,.,-13.6050966666666667,.,.
1922-04-01,.,.,-8.3298296666666667,.,.
1922-07-01,.,.,-5.4982816666666663,.,.
1922-10-01,.,.,-3.1366529999999996,.,.
1923-01-01,.,.,-0.70532399999999990000,.,.
1923-04-01,.,.,0.73260066666666673333,.,.
1923-07-01,.,.,0.00000000000000000000,.,.
1923-10-01,.,.,0.00000000000000000000,.,.
1924-01-01,.,.,-0.35842300000000000000,.,.
1924-04-01,.,.,-3.2608696666666667,.,.
1924-07-01,.,.,-2.5481763333333333,.,.
1924-10-01,.,.,-1.4492756666666667,.,.
1925-01-01,.,.,0.00000000000000000000,.,.
1925-04-01,.,.,1.5024776666666667,.,.
1925-07-01,.,.,1.4983163333333333,.,.
1925-10-01,.,.,1.8396416666666668,.,.
1926-01-01,.,.,0.00000000000000000000,.,.
1926-04-01,.,.,1.8477816666666667,.,.
1926-07-01,.,.,1.4733413333333334,.,.
1926-10-01,.,.,-0.35842300000000000000,.,.
1927-01-01,.,.,-0.36231900000000000000,.,.
1927-04-01,.,.,-2.1739130000000000,.,.
1927-07-01,.,.,-1.8115943333333333,.,.
1927-10-01,.,.,-1.4492756666666667,.,.
1928-01-01,.,.,0.00000000000000000000,.,.
1928-04-01,.,.,0.37037033333333333333,.,.
1928-07-01,.,.,1.11518099999999996667,.,.
1928-10-01,.,.,1.4733413333333334,.,.
1929-01-01,.,.,0.36630033333333336667,.,.
1929-04-01,.,.,1.4814813333333333,.,.
1929-07-01,.,.,0.74074066666666666667,.,.
1929-10-01,.,.,1.4492756666666667,.,.
1930-01-01,.,.,1.8115943333333333,.,.
1930-04-01,.,.,0.36630033333333336667,.,.
1930-07-01,.,.,-1.08695666666666666667,.,.
1930-10-01,.,.,-4.9950430000000000,.,.
1931-01-01,.,.,-8.1865323333333333,.,.
1931-04-01,.,.,-9.7826103333333330,.,.
1931-07-01,.,.,-10.6049513333333333,.,.
1931-10-01,.,.,-10.8997299999999997,.,.
1932-01-01,.,.,-10.8536566666666670,.,.
1932-04-01,.,.,-10.0410923333333333,.,.
1932-07-01,.,.,-9.0133493333333333,.,.
1932-10-01,.,.,-7.5949370000000000,.,.
1933-01-01,.,.,-6.5114710000000001,.,.
1933-04-01,.,.,-4.8956853333333333,.,.
1933-07-01,.,.,-3.1531533333333333,.,.
1933-10-01,.,.,-2.7397259999999997,.,.
1934-01-01,.,.,0.93896699999999990000,.,.
1934-04-01,.,.,1.8779343333333333,.,.
1934-07-01,.,.,0.46948366666666670000,.,.
1934-10-01,.,.,1.4084510000000001,.,.
1935-01-01,.,.,-0.45662099999999993333,.,.
1935-04-01,.,.,-0.45662099999999993333,.,.
1935-07-01,.,.,0.46296300000000000000,.,.
1935-10-01,.,.,2.3148150000000000,.,.
1936-01-01,.,.,2.7777780000000000,.,.
1936-04-01,.,.,1.3888890000000000,.,.
1936-07-01,.,.,2.3084729999999999,.,.
1936-10-01,.,.,1.8141426666666666,.,.
1937-01-01,.,.,2.7027030000000000,.,.
1937-04-01,.,.,4.1095890000000000,.,.
1937-07-01,.,.,3.6036036666666667,.,.
1937-10-01,.,.,4.0000000000000000,.,.
1938-01-01,.,.,1.7543856666666666,.,.
1938-04-01,.,.,1.7543856666666666,.,.
